id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
828,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0023333333333333335,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0023333333333333335,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0013333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.001,0.0006666666666666666,0.0,0.0,0.0003333333333333333,0.001,0.0006666666666666666,0.0,0.001,0.0,0.001,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.003999999999999999,0.005000000000000001,0.019000000000000006,0.003333333333333333,0.03066666666666668,0.8403333333333334,0.021666666666666664,0.005333333333333333,0.008666666666666666,0.003,0.001,0.0,0.0,0.0,0.0006666666666666666,0.0,0.001,0.0003333333333333333,0.0006666666666666666,0.0,0.0,0.0,0.0003333333333333333,0.0006666666666666666,0.0003333333333333333,0.0,0.002,0.0003333333333333333,0.002,0.0016666666666666668,0.004333333333333333,0.0006666666666666666,0.0023333333333333335,0.001,0.0006666666666666666,0.0003333333333333333,0.0,0.002,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0006666666666666666,0.0,0.0023333333333333335,0.0,0.0003333333333333333,0.0006666666666666666,0.0003333333333333333,0.001,0.0016666666666666668,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.001,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0006666666666666666
829,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.001,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.006666666666666668,0.0033333333333333335,0.020000000000000004,0.0006666666666666666,0.0026666666666666666,0.004333333333333333,0.003,0.0016666666666666668,0.004666666666666667,0.0003333333333333333,0.0,0.0,0.0,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0006666666666666666,0.0,0.015666666666666672,0.015666666666666666,0.08200000000000002,0.005,0.005666666666666667,0.7793333333333333,0.0,0.0003333333333333333,0.001,0.0013333333333333333,0.0003333333333333333,0.0006666666666666666,0.01366666666666667,0.0026666666666666666,0.0,0.0006666666666666666,0.001,0.0003333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0003333333333333333,0.0003333333333333333,0.0,0.0006666666666666666,0.0,0.0023333333333333335,0.0,0.0,0.0006666666666666666,0.0023333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0
830,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.001,0.0,0.0,0.001,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0006666666666666666,0.0,0.004,0.006000000000000001,0.010666666666666668,0.01366666666666667,0.017333333333333333,0.015666666666666666,0.0,0.0003333333333333333,0.0,0.001,0.0003333333333333333,0.0013333333333333333,0.903,0.0003333333333333333,0.0013333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0003333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.001,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0
831,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.07500000000000002,0.052333333333333364,0.02966666666666668,0.04000000000000002,0.005666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.005666666666666667,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0003333333333333333,0.0013333333333333333,0.007666666666666668,0.003666666666666666,0.0,0.003666666666666666,0.6480000000000001,0.003666666666666666,0.0003333333333333333,0.0006666666666666666,0.0,0.0,0.0,0.0026666666666666666,0.0026666666666666666,0.004666666666666667,0.0013333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.001,0.0,0.0,0.016666666666666673,0.022666666666666675,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.002,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.0,0.002,0.0,0.0023333333333333335,0.0003333333333333333,0.0006666666666666666,0.001,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0006666666666666666,0.004,0.001,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0006666666666666666,0.0006666666666666666,0.001,0.002,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0016666666666666668,0.007000000000000001,0.0003333333333333333,0.001,0.0016666666666666668,0.0023333333333333335,0.0,0.004666666666666667,0.001,0.001,0.0016666666666666668,0.0,0.0,0.0006666666666666666
832,0.0003333333333333333,0.0006666666666666666,0.0003333333333333333,0.0023333333333333335,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0026666666666666666,0.0006666666666666666,0.001,0.0,0.0,0.0003333333333333333,0.0,0.0013333333333333333,0.0,0.0,0.016000000000000004,0.002,0.0,0.0,0.9446666666666665,0.0013333333333333333,0.0016666666666666668,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0006666666666666666,0.0016666666666666668,0.0013333333333333333,0.0006666666666666666,0.0023333333333333335,0.0,0.0016666666666666668,0.0016666666666666668,0.0003333333333333333,0.001,0.0003333333333333333,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.003,0.001,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.001,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.010666666666666668,0.024000000000000007,0.05600000000000001,0.0003333333333333333,0.051333333333333356,0.004,0.0,0.0003333333333333333,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008333333333333333,0.002,0.0006666666666666666,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.010666666666666668,0.010000000000000002,0.0,0.02600000000000001,0.7633333333333334,0.0003333333333333333,0.0,0.0026666666666666666,0.003999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.001,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.004333333333333333,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0006666666666666666,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.001,0.0013333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.001,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0006666666666666666,0.015000000000000006,0.013000000000000003,0.062333333333333345,0.003999999999999999,0.006666666666666667,0.012000000000000004,0.01166666666666667,0.018666666666666668,0.016000000000000007,0.0,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0003333333333333333,0.001,0.0,0.0,0.02200000000000001,0.028666666666666677,0.11799999999999998,0.005333333333333332,0.011666666666666667,0.5463333333333332,0.0006666666666666666,0.0003333333333333333,0.001,0.001,0.0013333333333333333,0.0,0.032000000000000015,0.004999999999999999,0.001,0.0,0.002333333333333333,0.002,0.001,0.0,0.0,0.0,0.001,0.0013333333333333333,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0003333333333333333,0.003,0.0023333333333333335,0.0,0.0,0.0,0.0006666666666666666,0.0006666666666666666,0.0,0.005999999999999999,0.0003333333333333333,0.001,0.0006666666666666666,0.0016666666666666668,0.0003333333333333333,0.0006666666666666666,0.0003333333333333333,0.001,0.0006666666666666666,0.003999999999999999,0.0006666666666666666,0.0006666666666666666,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.003999999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0006666666666666666
835,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.01,0.004666666666666667,0.0,0.0,0.0013333333333333333,0.0006666666666666666,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0013333333333333333,0.0,0.006666666666666667,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.001,0.0,0.0,0.0,0.008666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.01366666666666667,0.001,0.003333333333333333,0.8496666666666665,0.002333333333333333,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0,0.001,0.002,0.011000000000000003,0.005666666666666668,0.010333333333333335,0.0023333333333333335,0.009000000000000001,0.003,0.0,0.0,0.002,0.0,0.0016666666666666668,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.003333333333333333,0.0013333333333333333,0.0003333333333333333,0.0,0.001,0.0,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.0036666666666666666,0.0003333333333333333,0.003999999999999999,0.0006666666666666666,0.0,0.0,0.003,0.0003333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.004333333333333332,0.0,0.001,0.0,0.003,0.001,0.006000000000000001,0.0,0.0003333333333333333,0.0
836,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.003,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.007333333333333333,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0016666666666666668,0.0,0.0,0.0,0.001,0.0,0.0026666666666666666,0.002,0.0,0.0036666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.001,0.004333333333333333,0.004666666666666667,0.002,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.006333333333333334,0.0003333333333333333,0.0,0.0,0.003666666666666666,0.0003333333333333333,0.004666666666666667,0.0036666666666666666,0.0,0.0,0.0016666666666666668,0.001,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0026666666666666666,0.0003333333333333333,0.0003333333333333333,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0013333333333333333,0.0026666666666666666,0.006333333333333332,0.005666666666666667,0.0,0.004666666666666666,0.003,0.0033333333333333327,0.003,0.0023333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666666666666668,0.005666666666666668,0.002666666666666666,0.0033333333333333335,0.003333333333333333,0.002,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.0,0.015000000000000003,0.0,0.0,0.0006666666666666666,0.0,0.003999999999999999,0.01766666666666667,0.006666666666666667,0.007000000000000001,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0006666666666666666,0.0016666666666666668,0.0006666666666666666,0.7776666666666667,0.0,0.001,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.019000000000000003,0.0023333333333333335,0.0026666666666666666,0.0003333333333333333,0.0,0.007666666666666667
837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.001,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.001,0.0,0.0,0.0,0.0026666666666666666,0.001,0.0006666666666666666,0.0013333333333333333,0.0003333333333333333,0.009000000000000001,0.0026666666666666666,0.029666666666666678,0.05200000000000003,0.8919999999999998,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0
